time,lat,long,ped_injured,ped_killed,cyclist_injured,cyclist_killed
10:25,40.7375446,-74.0038647,0,0,1,0
20:28,40.7765625,-73.9527048,0,0,1,0
20:45,40.8401945,-73.9430642,0,0,1,0
12:55,40.7647907,-73.9842822,0,0,1,0
18:10,40.7801253,-73.9530344,0,0,1,0
8:50,40.7523789,-73.9703425,0,0,1,0
10:15,40.7740216,-73.9545587,0,0,1,0
15:50,40.8200975,-73.9550764,0,0,1,0
22:30,40.7620650,-73.9836295,0,0,1,0
13:17,40.7591644,-73.9883913,0,0,1,0
15:00,40.7307183,-74.0044596,0,0,1,0
20:30,40.7845371,-73.9735961,0,0,1,0
21:00,40.7269737,-73.9857379,0,0,1,0
11:19,40.7183090,-73.9908443,0,0,1,0
11:30,40.7301223,-73.9894680,0,0,1,0
14:30,40.7130557,-74.0072251,0,0,1,0
15:00,40.7521904,-73.9934636,0,0,1,0
19:20,40.7199351,-73.9787516,0,0,1,0
19:30,40.8108433,-73.9506791,0,0,1,0
19:30,40.8108433,-73.9506791,0,0,1,0
8:25,40.7731001,-73.9644736,0,0,1,0
16:50,40.7762211,-73.9759535,0,0,1,0
6:40,40.7724202,-73.9787241,0,0,1,0
9:30,40.7540570,-73.9958167,0,0,1,0
12:45,40.7258408,-74.0075584,0,0,1,0
14:20,40.7870644,-73.9419360,0,0,1,0
17:53,40.7534818,-73.9808885,0,0,1,0
21:35,40.7578281,-73.9930696,0,0,1,0
7:15,40.7782253,-73.9586287,0,0,1,0
13:40,40.7514530,-73.9781533,0,0,1,0
14:50,40.7627496,-73.9969136,0,0,1,0
19:32,40.8446800,-73.9388533,0,0,1,0
21:40,40.7295515,-73.9899011,0,0,1,0
23:00,40.7460392,-73.9905157,0,0,1,0
13:30,40.8398674,-73.9369134,0,0,1,0
20:10,40.7336333,-74.0027856,0,0,1,0
8:06,40.8486847,-73.9392147,0,0,1,0
8:20,40.8006591,-73.9543925,0,0,1,0
10:03,40.8100950,-73.9530783,0,0,1,0
13:00,40.7404430,-73.9945943,0,0,1,0
14:00,40.7979885,-73.9619826,0,0,1,0
18:35,40.8158809,-73.9605598,0,0,1,0
18:55,40.7144630,-73.9853438,0,0,1,0
20:30,40.7226266,-74.0081173,0,0,1,0
20:55,40.7180184,-73.9999567,0,0,1,0
21:25,40.8277760,-73.9457487,0,0,1,0
22:00,40.7609285,-73.9691330,0,0,1,0
16:00,40.7728776,-73.9934110,0,0,1,0
16:15,40.7254320,-73.9967710,0,0,1,0
20:00,40.7580073,-73.9662395,0,0,1,0
10:00,40.8212629,-73.9460792,0,0,1,0
12:40,40.7452427,-73.9847921,0,0,1,0
0:55,40.7307183,-74.0044596,0,0,1,0
0:25,40.7299883,-74.0004979,0,0,1,0
22:30,40.7622880,-73.9723632,0,0,1,0
12:35,40.7522807,-73.9896919,0,0,1,0
18:15,40.7437832,-73.9735076,0,0,1,0
16:00,40.8612585,-73.9256679,0,0,1,0
23:05,40.7177239,-73.9857652,0,0,1,0
8:00,40.8063543,-73.9539551,0,0,1,0
15:25,40.7491017,-73.9840766,0,0,1,0
19:10,40.7722094,-73.9821793,0,0,1,0
21:14,40.7496708,-73.9952973,0,0,1,0
13:00,40.7137146,-73.9980197,0,0,1,0
14:00,40.7395228,-73.9868503,0,0,1,0
14:20,40.7484685,-73.9924606,0,0,1,0
17:35,40.7395116,-73.9847429,0,0,1,0
19:15,40.8401945,-73.9430642,0,0,1,0
20:58,40.7960734,-73.9434848,0,0,1,0
11:32,40.7616096,-73.9707499,0,0,1,0
16:15,40.7169005,-73.9862018,0,0,1,0
10:15,40.7250834,-73.9953279,0,0,1,0
18:30,40.7261864,-73.9894289,0,0,1,0
19:49,40.7818402,-73.9792844,0,0,1,0
20:12,40.7948514,-73.9623600,0,0,1,0
18:20,40.7189626,-74.0012734,0,0,1,0
15:10,40.7791445,-73.9447738,0,0,1,0
17:34,40.7385520,-73.9996824,0,0,1,0
22:50,40.7210251,-73.9810854,0,0,1,0
9:18,40.8057427,-73.9427541,0,0,1,0
9:55,40.8011551,-73.9596475,0,0,1,0
15:00,40.7931872,-73.9405619,0,0,1,0
22:25,40.7577007,-73.9693944,0,0,1,0
12:09,40.7258408,-74.0075584,0,0,1,0
12:20,40.7240824,-73.9788586,0,0,1,0
16:06,40.7429104,-73.9928041,0,0,1,0
16:20,40.7360047,-73.9936167,0,0,1,0
12:45,40.8516971,-73.9319935,0,0,1,0
14:21,40.7994585,-73.9515291,0,0,1,0
17:28,40.7629663,-73.9739693,0,0,1,0
23:05,40.7224697,-73.9871351,0,0,1,0
11:50,40.8289740,-73.9485915,0,0,1,0
15:10,40.8050452,-73.9369284,0,0,1,0
0:20,40.7172800,-73.9954294,0,0,1,0
13:45,40.8077723,-73.9454833,0,0,1,0
19:15,40.7444500,-73.9730274,0,0,1,0
9:40,40.7169288,-74.0008189,0,0,1,0
14:24,40.7491025,-73.9920058,0,0,1,0
17:50,40.7254320,-73.9967710,0,0,1,0
20:30,40.7285961,-73.9876715,0,0,1,0
21:10,40.7759287,-73.9471233,0,0,1,0
21:54,40.7273284,-74.0073205,0,0,1,0
14:40,40.7484385,-73.9961960,0,0,1,0
18:10,40.7086997,-74.0072860,0,0,1,0
22:44,40.7388307,-73.9831481,0,0,1,0
23:15,40.8509074,-73.9382837,0,0,1,0
12:28,40.7164532,-74.0130478,0,0,1,0
13:15,40.7101767,-74.0011362,0,0,1,0
6:45,40.7526925,-73.9730457,0,0,1,0
10:17,40.8109467,-73.9630589,0,0,1,0
18:30,40.7627399,-73.9596960,0,0,1,0
19:30,40.7380441,-73.9963374,0,0,1,0
13:00,40.7441866,-73.9918693,0,0,1,0
20:10,40.7571447,-73.9935606,0,0,1,0
23:15,40.7258772,-73.9775339,0,0,1,0
19:30,40.7759287,-73.9471233,0,0,1,0
19:50,40.7385520,-73.9996824,0,0,1,0
0:12,40.7222821,-73.9801687,0,0,1,0
16:45,40.7401843,-73.9863630,0,0,1,0
19:30,40.7851932,-73.9493331,0,0,1,0
21:30,40.7444500,-73.9730274,0,0,1,0
19:15,40.7180039,-73.9865840,0,0,1,0
13:26,40.8107645,-73.9525902,0,0,1,0
19:30,40.7723005,-73.9862373,0,0,1,0
14:25,40.8492939,-73.9389684,0,0,1,0
9:15,40.7553005,-73.9753439,0,0,1,0
16:00,40.7553005,-73.9753439,0,0,1,0
16:30,40.8018439,-73.9591486,0,0,1,0
14:00,40.7801743,-73.9593100,0,0,1,0
14:10,40.7149466,-74.0096819,0,0,1,0
16:20,40.7511221,-73.9712634,0,0,1,0
22:00,40.7647362,-73.9880330,0,0,1,0
12:31,40.8011551,-73.9596475,0,0,1,0
13:30,40.7679171,-73.9857147,0,0,1,0
15:07,40.7982430,-73.9524618,0,0,1,0
20:05,40.7694395,-73.9518578,0,0,1,0
16:50,40.7434737,-73.9767593,0,0,1,0
18:40,40.7278198,-73.9947504,0,0,1,0
21:30,40.7390869,-73.9913755,0,0,1,0
13:09,40.7643229,-73.9771960,0,0,1,0
17:10,40.7378861,-73.9809038,0,0,1,0
18:30,40.7573816,-73.9667018,0,0,1,0
14:22,40.7225499,-74.0062990,0,0,1,0
20:15,40.8246527,-73.9462210,0,0,1,0
20:35,40.8478395,-73.9395227,0,0,1,0
11:30,40.7377967,-73.9901235,0,0,1,0
9:20,40.7239136,-73.9879718,0,0,1,0
17:50,40.7579074,-73.9892976,0,0,1,0
20:00,40.7428118,-73.9965789,0,0,1,0
