time,lat,lng,injured,killed
11:50,40.8238274,-73.8616230,1,0
19:37,40.8457636,-73.8817636,1,0
23:18,40.8786453,-73.8715980,0,1
20:04,40.8257807,-73.8804260,1,0
18:00,40.9028371,-73.8532758,1,0
20:30,40.8981164,-73.8534345,1,0
13:05,40.8532056,-73.7899172,1,0
19:49,40.8721459,-73.8407931,1,0
22:50,40.8747961,-73.8834512,1,0
3:00,40.8816713,-73.8753386,1,0
21:25,40.8069716,-73.8835591,1,0
22:20,40.8231912,-73.8553122,1,0
6:50,40.8626793,-73.9090397,1,0
1:30,40.8454299,-73.9139752,1,0
21:41,40.8371400,-73.9204800,1,0
6:30,40.8627501,-73.9049326,1,0
18:00,40.8386842,-73.9229754,1,0
10:11,40.8150760,-73.9034690,1,0
14:00,40.8561064,-73.9064532,1,0
8:15,40.8344254,-73.8792541,1,0
17:00,40.8265297,-73.8748747,1,0
21:15,40.8470622,-73.8490724,1,0
10:55,40.8356261,-73.8520689,1,0
13:20,40.8245695,-73.8390967,1,0
18:23,40.8438242,-73.9103666,1,0
23:25,40.8257807,-73.8804260,1,0
17:21,40.8209989,-73.8968919,1,0
14:27,40.8585449,-73.8809672,1,0
21:10,40.8932870,-73.8419216,1,0
16:58,40.8595649,-73.8674268,1,0
17:10,40.8378751,-73.9196986,1,0
19:36,40.8410869,-73.8644784,1,0
12:35,40.8655315,-73.8623714,1,0
15:00,40.8353412,-73.9046321,1,0
15:05,40.8667267,-73.8979780,1,0
17:15,40.8292339,-73.8755055,1,0
19:58,40.8630365,-73.8578032,1,0
17:20,40.8165575,-73.9167618,1,0
16:30,40.8361267,-73.8898612,1,0
15:05,40.8528630,-73.9009236,1,0
13:33,40.8292462,-73.8599387,1,0
15:00,40.8654900,-73.8644612,1,0
11:13,40.8201890,-73.8906752,1,0
21:50,40.8357212,-73.8556463,1,0
21:13,40.8667267,-73.8979780,1,0
8:20,40.8834670,-73.9015976,1,0
8:30,40.8469808,-73.9106479,1,0
10:20,40.8265162,-73.9179381,1,0
11:35,40.8311297,-73.9174446,1,0
14:30,40.8624442,-73.8971422,1,0
7:40,40.8293369,-73.8876141,1,0
14:00,40.8437670,-73.8655934,1,0
14:30,40.8514695,-73.8955651,1,0
14:34,40.8943153,-73.8602610,1,0
20:35,40.8408685,-73.8728057,1,0
23:08,40.8392713,-73.9225592,1,0
20:55,40.8566932,-73.8846433,1,0
14:00,40.8943153,-73.8602610,1,0
12:00,40.8310013,-73.8265168,1,0
19:23,40.8674237,-73.8918160,1,0
20:20,40.8398512,-73.8528690,1,0
17:05,40.9067463,-73.9003838,1,0
19:30,40.8452032,-73.8867451,1,0
14:50,40.8163185,-73.8962127,1,0
18:27,40.8367081,-73.8441449,1,0
18:55,40.8387216,-73.9137706,1,0
0:40,40.8308198,-73.8700064,1,0
17:15,40.8672566,-73.8836235,1,0
19:00,40.8557581,-73.8854330,1,0
15:00,40.8394008,-73.8504775,1,0
16:23,40.8613373,-73.8667979,1,0
21:00,40.8863953,-73.8612469,1,0
11:00,40.8082617,-73.9188059,1,0
1:24,40.8449018,-73.8900961,1,0
23:00,40.8433626,-73.8451738,1,0
13:15,40.8714939,-73.8886854,1,0
20:38,40.8696739,-73.8652662,1,0
22:50,40.8311405,-73.8797696,1,0
16:56,40.8687496,-73.8949631,1,0
17:30,40.8435019,-73.8347464,1,0
1:29,40.8782895,-73.8700582,1,0
7:15,40.8726198,-73.9046763,1,0
12:30,40.8232364,-73.8107224,1,0
13:54,40.8782876,-73.9080239,1,0
18:17,40.8304553,-73.8918617,1,0
11:16,40.8230774,-73.8917906,1,0
14:26,40.8330878,-73.9190322,1,0
18:30,40.8355300,-73.8631562,1,0
12:00,40.8816867,-73.9028226,1,0
9:15,40.8478547,-73.8955780,1,0
